source,target,oneway,access,width,length,maxspeed,name,lanes,highway,junction,geometry,tunnel,osmid,bridge,ref,area
330210914,257705166,False,,,47.528999999999996,30,Hermann-Löns-Straße,,residential,,"LINESTRING (11.5765685 50.9070184, 11.576519 50.9070459, 11.5764596 50.9071061, 11.5762721 50.907398)",,177536282,,,
330945955,330945957,False,,,83.097,30,Münchenroda,,residential,,"LINESTRING (11.5119524 50.9302544, 11.5122881 50.9301644, 11.5125307 50.9300995, 11.5127502 50.9300443, 11.5127264 50.9299396, 11.5127586 50.9298452)",,779847917,,,
330945957,590039070,False,,,95.31800000000001,30,Münchenroda,,residential,,"LINESTRING (11.5127586 50.9298452, 11.5125618 50.929794, 11.5124571 50.929773, 11.5122681 50.9297408, 11.5122795 50.9296523, 11.5123294 50.9296338, 11.5125011 50.9295703, 11.512541 50.9295557, 11.5128848 50.9294299)",,46245970,,,
330945957,330945955,False,,,83.09700000000001,30,Münchenroda,,residential,,"LINESTRING (11.5127586 50.9298452, 11.5127264 50.9299396, 11.5127502 50.9300443, 11.5125307 50.9300995, 11.5122881 50.9301644, 11.5119524 50.9302544)",,779847917,,,
330945957,330945958,False,,,27.211,30,Münchenroda,,residential,,"LINESTRING (11.5127586 50.9298452, 11.5127973 50.9298098, 11.5129487 50.9297374, 11.5130289 50.9296729)",,779847917,,,
330945958,590039070,False,,,28.847,30,Münchenroda,,residential,,"LINESTRING (11.5130289 50.9296729, 11.5129578 50.9295497, 11.5129241 50.9294944, 11.5128848 50.9294299)",,37918678,,,
330945958,590386236,False,,,7.8180000000000005,30,Münchenroda,,residential,,"LINESTRING (11.5130289 50.9296729, 11.5130936 50.9296751, 11.5131403 50.9296737)",,46245968,,,
330945958,330945957,False,,,27.211000000000002,30,Münchenroda,,residential,,"LINESTRING (11.5130289 50.9296729, 11.5129487 50.9297374, 11.5127973 50.9298098, 11.5127586 50.9298452)",,779847917,,,
330945959,364775220,False,,,40.886,,Münchenroda,,residential,,"LINESTRING (11.512424 50.9286393, 11.5124383 50.9285167, 11.5124915 50.9284075, 11.5125639 50.9282852)",,30048385,,,
330945959,590039066,False,,,83.131,30,Münchenroda,,residential,,"LINESTRING (11.512424 50.9286393, 11.5124379 50.9286631, 11.5128324 50.9293412)",,37918678,,,
330945959,330945960,False,,,42.828,30,Münchenroda,,residential,,"LINESTRING (11.512424 50.9286393, 11.5122793 50.9285701, 11.5120973 50.9285314, 11.5120898 50.928531, 11.5118606 50.9285202)",,37918678,,,
330945960,330945959,False,,,42.828,30,Münchenroda,,residential,,"LINESTRING (11.5118606 50.9285202, 11.5120898 50.928531, 11.5120973 50.9285314, 11.5122793 50.9285701, 11.512424 50.9286393)",,37918678,,,
330945960,364775220,False,,,55.824,,Münchenrodaer Straße,2,tertiary,,"LINESTRING (11.5118606 50.9285202, 11.5121571 50.9284311, 11.5125639 50.9282852)",,779847919,,K 6,
330946544,330947844,False,,,102.836,,Lucas-Cranach-Allee,,residential,,,,53348049,,,
330946544,332224917,False,,,586.751,,Münchenrodaer Straße,2,tertiary,,"LINESTRING (11.5165336 50.9269769, 11.5165845 50.9269384, 11.5168766 50.9267218, 11.5182777 50.9257311, 11.5191534 50.9250214, 11.5193445 50.9249074, 11.5195804 50.9248546, 11.5203446 50.9247785, 11.5207181 50.9247671, 11.520948 50.9247987, 11.5217794 50.9249313, 11.5227681 50.9250977, 11.5232928 50.9251516)",,26256551,,K 6,
330946544,604430236,False,,,68.837,,Münchenrodaer Straße,2,tertiary,,"LINESTRING (11.5165336 50.9269769, 11.516472 50.927016, 11.5162007 50.9271883, 11.5160333 50.9272753, 11.5157871 50.927375)",,30148289,,K 6,
330947844,330946544,False,,,102.836,,Lucas-Cranach-Allee,,residential,,,,53348049,,,
330947844,522935112,False,,,6.37,,Lucas-Cranach-Allee,,residential,,,,53348049,,,
330947844,330947847,False,,,112.116,,Lyonel-Feininger-Straße,,living_street,,"LINESTRING (11.5175814 50.9276243, 11.5175013 50.9276383, 11.5160397 50.9278933)",,30048849,,,
330947847,522935120,False,,,31.22,,Walter-Dexel-Straße,,living_street,,,,42090206,,,
330947847,330947844,False,,,112.116,,Lyonel-Feininger-Straße,,living_street,,"LINESTRING (11.5160397 50.9278933, 11.5175013 50.9276383, 11.5175814 50.9276243)",,30048849,,,
330947847,604430236,False,,,60.312000000000005,,Walter-Dexel-Straße,,"['residential', 'living_street']",,"LINESTRING (11.5160397 50.9278933, 11.5159549 50.9277193, 11.5159285 50.927665, 11.5158949 50.9275967, 11.5158478 50.9275155, 11.5157871 50.927375)",,"[332438510, 42090206]",,,
330948017,522935121,True,,,31.324,,Lucas-Cranach-Allee,,residential,,,,30048443,,,
330948017,522935123,False,,,7.499,,Lucas-Cranach-Allee,,residential,,,,30048585,,,
330948017,330948019,False,,,116.534,,Rubensstraße,,living_street,,"LINESTRING (11.5178609 50.9281498, 11.5177902 50.928162, 11.5162575 50.9284273)",,123458395,,,
330948019,522935117,False,,,30.952,,Walter-Dexel-Straße,,living_street,,,,42090206,,,
330948019,522935120,False,,,30.089,,Walter-Dexel-Straße,,living_street,,"LINESTRING (11.5162575 50.9284273, 11.5161642 50.9281954, 11.516152 50.928165)",,42090206,,,
330948019,330948017,False,,,116.534,,Rubensstraße,,living_street,,"LINESTRING (11.5162575 50.9284273, 11.5177902 50.928162, 11.5178609 50.9281498)",,123458395,,,
330948292,522935117,False,,,29.187,,Walter-Dexel-Straße,,living_street,,,,42090206,,,
330948292,522935114,False,,,32.847,,Walter-Dexel-Straße,,living_street,,,,42090206,,,
330948292,330948297,False,,,116.20500000000001,,Van-Gogh-Straße,,living_street,,"LINESTRING (11.516494 50.9289472, 11.5180217 50.9286907, 11.5180962 50.9286782)",,30048629,,,
330948297,522935119,True,,,29.884,,Lucas-Cranach-Allee,,residential,,,,30048443,,,
330948297,522935122,False,,,7.769,,Lucas-Cranach-Allee,,residential,,,,38833244,,,
330948297,330948292,False,,,116.20500000000001,,Van-Gogh-Straße,,living_street,,"LINESTRING (11.5180962 50.9286782, 11.5180217 50.9286907, 11.516494 50.9289472)",,30048629,,,
330949334,522935115,True,,,31.699,,Lucas-Cranach-Allee,,residential,,,,30048443,,,
330949334,522935097,False,,,7.942,,Lucas-Cranach-Allee,,residential,,,,42090437,,,
330949334,461820602,False,,,27.621,,Rembrandtstraße,,residential,,"LINESTRING (11.5183323 50.9292188, 11.5182608 50.9292312, 11.5179524 50.9292849)",,332438509,,,
331046471,270608785,False,,,294.90200000000004,30,Karl-von-Brüger-Straße,,residential,,"LINESTRING (11.6205899 50.9310185, 11.6214669 50.9309687, 11.6216516 50.9309582, 11.6218003 50.9309451, 11.6219635 50.9309308, 11.6220784 50.9309153, 11.6223223 50.9308817, 11.622563 50.9308294, 11.6228527 50.9307246, 11.6230324 50.9306273, 11.6232376 50.9304591, 11.6234133 50.9302174, 11.6234763 50.9300762, 11.6235015 50.9299262, 11.6234846 50.9296719)",,24906643,,,
331046471,271031743,True,,,107.9,30,Eugen-Diederichs-Straße,,residential,,"LINESTRING (11.6205899 50.9310185, 11.6205616 50.9311294, 11.6205196 50.9313174, 11.6204867 50.9314739, 11.6204467 50.9319836)",,30056018,,,
331046713,3368045875,False,,,136.203,30,Berthold-Delbrück-Straße,,residential,,"LINESTRING (11.6195808 50.9295634, 11.6197036 50.9295269, 11.6199385 50.9294497, 11.6203103 50.9293268, 11.6205715 50.9292503, 11.6207512 50.929252, 11.6208698 50.9292855, 11.6209913 50.9293593, 11.6210328 50.9294102, 11.6210677 50.9294531, 11.6211017 50.9295704)",,24906566,,,
331046713,270607994,False,,,194.17,30,August-Gärtner-Straße,,residential,,"LINESTRING (11.6195808 50.9295634, 11.6196825 50.9298333, 11.6197321 50.9300375, 11.6197372 50.9302334, 11.6196811 50.9306872, 11.6196522 50.9309231, 11.6196236 50.9311569, 11.6196027 50.9312963)",,24906588,,,
331046713,270607397,False,,,211.964,30,Berthold-Delbrück-Straße,,residential,,"LINESTRING (11.6195808 50.9295634, 11.6193965 50.9296078, 11.6192526 50.9296937, 11.6191372 50.9298694, 11.6190443 50.9301008, 11.6189334 50.9302207, 11.6187941 50.9303104, 11.6185723 50.9304105, 11.6183701 50.9304663, 11.6180314 50.9304955, 11.6176403 50.9304974, 11.6173405 50.9305239)",,331672759,,,
331054752,2226256522,False,,,44.06,30,Dornburger Straße,,residential,,,,24885002,,,
331054752,1950856976,False,,,36.903000000000006,30,Friedrich-Wolf-Straße,,residential,,"LINESTRING (11.5969144 50.9451617, 11.5966936 50.9453018, 11.5966713 50.9453153, 11.5966197 50.9453349, 11.5965941 50.9453446, 11.5965125 50.9453718)",,"[953533657, 24884962]",,,
331054752,270395840,False,,,98.716,30,Friedrich-Wolf-Straße,,residential,,"LINESTRING (11.5969144 50.9451617, 11.597245 50.9449511, 11.597442 50.9448316, 11.5976368 50.9447015, 11.597701 50.9446508, 11.5978823 50.9445175)",,"[953533656, 953533658, 953533659]",,,
331055395,4006073199,False,,,122.10000000000001,30,Lützener Straße,,residential,,"LINESTRING (11.6006156 50.9468201, 11.6013189 50.94641, 11.6018961 50.9460752)",,24905973,,,
331055395,270603372,False,,,100.94800000000001,30,Merseburger Straße,,residential,,"LINESTRING (11.6006156 50.9468201, 11.6004441 50.9467075, 11.6000341 50.9464385, 11.5996177 50.9461652)",,35115483,,,
331055395,2159850845,False,,,271.129,30,Merseburger Straße,,residential,,"LINESTRING (11.6006156 50.9468201, 11.6009524 50.9470323, 11.6014351 50.9473364, 11.6015651 50.9474183, 11.6018046 50.9475748, 11.6018605 50.9476113, 11.6019248 50.9476533, 11.601948 50.9476685, 11.6020519 50.9477364, 11.6021336 50.9477897, 11.6028412 50.9482512, 11.6029776 50.9483483, 11.603249 50.9485171, 11.6033204 50.9485637)",,35115483,,,
331056344,2159850845,False,,,106.114,50,Altenburger Straße,3,residential,,"LINESTRING (11.6021553 50.9491651, 11.6021982 50.9491285, 11.6022254 50.9491081, 11.6022624 50.9490806, 11.6023165 50.9490413, 11.6024381 50.9489698, 11.6024902 50.9489392, 11.60263 50.9488836, 11.6027342 50.9488393, 11.602926 50.9487583, 11.6033204 50.9485637)",,"[24908347, 313579197]",,,
331056344,270603054,False,,,183.46999999999997,30,Schützenhofstraße,2,residential,,"LINESTRING (11.6021553 50.9491651, 11.6021066 50.9492197, 11.602095 50.9492424, 11.6020708 50.9492895, 11.6020536 50.9493562, 11.6020629 50.9493867, 11.6021058 50.9494353, 11.6022517 50.9495543, 11.6023452 50.9496261, 11.60243 50.949712, 11.6024406 50.9497976, 11.602432 50.9498788, 11.6023965 50.9499309, 11.6023805 50.9499545, 11.6023204 50.9500193, 11.6022048 50.9500602, 11.6021085 50.9500797, 11.6019769 50.9500796, 11.6017968 50.9500528, 11.601376 50.9499725, 11.60127 50.9499675)",,35115487,,,
331056344,270601869,False,,,416.047,50,"['Dornburger Straße', 'Naumburger Straße']",2,tertiary,,"LINESTRING (11.6021553 50.9491651, 11.6019391 50.9490524, 11.6015954 50.9488741, 11.6014562 50.9487961, 11.6011912 50.9486464, 11.6005234 50.9482481, 11.6002191 50.948047, 11.6001038 50.9479605, 11.5999896 50.9478632, 11.599563 50.9474445, 11.5995008 50.9473757, 11.5993928 50.9472562, 11.5993575 50.9472172, 11.5991563 50.9470325, 11.5989235 50.9468695, 11.5988807 50.9468467, 11.5986331 50.9467147, 11.5981068 50.9464745)",,"[35115488, 953533653]",,,
331056344,3379046043,False,,,567.723,50,Naumburger Straße,2,tertiary,,"LINESTRING (11.6021553 50.9491651, 11.6026518 50.9494381, 11.6029682 50.9496248, 11.6031321 50.949719, 11.603809 50.9501914, 11.6041193 50.950403, 11.6042115 50.9504614, 11.604307 50.9505114, 11.6044862 50.9505817, 11.6046458 50.9506274, 11.6047993 50.9506562, 11.6050263 50.9506787, 11.6052387 50.950685, 11.6054535 50.9506804, 11.6060655 50.9506672, 11.6063203 50.9506617, 11.6066177 50.9506553, 11.6068343 50.9506507, 11.6073378 50.9506405, 11.607757 50.9506175, 11.6082436 50.9505649, 11.6087388 50.9505079, 11.6092905 50.9504462)",,35115489,,,
331060075,299794701,False,,,249.062,,"['Schwarzaweg', 'Ilmstraße']",,residential,,"LINESTRING (11.605005 50.9449309, 11.605025 50.9449986, 11.6051064 50.9450609, 11.606482 50.945602, 11.6065087 50.9456125, 11.6065298 50.9455909, 11.6069593 50.9451504, 11.6073799 50.9447189)",,"[27311330, 28087803]",,,
331060075,2254370021,False,,,134.14499999999998,,Ilmstraße,,residential,,"LINESTRING (11.605005 50.9449309, 11.6048765 50.9449394, 11.6047455 50.9449103, 11.6039451 50.9445757, 11.6038091 50.9445189, 11.6033805 50.9443302)",,28087803,,,
331060075,331060506,False,,,127.27000000000001,50,Loquitzweg,,residential,,"LINESTRING (11.605005 50.9449309, 11.6054519 50.9445066, 11.6059084 50.9440731, 11.6060047 50.9439753)",,1001811227,,,
331060506,299794701,False,,,127.02399999999999,50,Löbstedter Straße,,residential,,"LINESTRING (11.6060047 50.9439753, 11.6062366 50.9440849, 11.6064253 50.9441837, 11.6068797 50.9444385, 11.6073799 50.9447189)",,24471910,,,
331060506,266039711,False,,,539.616,50,Löbstedter Straße,,residential,,"LINESTRING (11.6060047 50.9439753, 11.6057159 50.9438476, 11.6054121 50.9437768, 11.6053029 50.9437514, 11.605145 50.9437099, 11.6049094 50.943648, 11.6043893 50.9434908, 11.6041391 50.9434133, 11.6040111 50.9433721, 11.602864 50.9430031, 11.602773 50.9429738, 11.6022689 50.94279, 11.6015673 50.9425342, 11.6011951 50.9423985, 11.600665 50.9422052, 11.6002924 50.9420766, 11.6001389 50.9420198, 11.5999841 50.9419363, 11.5999315 50.9418856, 11.5998977 50.9418531, 11.5998378 50.9417525, 11.599772 50.9414631, 11.5997672 50.9414264)",,24471910,,,
331060506,299794623,False,,,76.173,50,Loquitzweg,2,residential,,"LINESTRING (11.6060047 50.9439753, 11.6061153 50.9438755, 11.6063385 50.9436922, 11.6066439 50.9435181, 11.606743 50.9434807)",,25650305,,,
331060506,331060075,False,,,127.27000000000001,50,Loquitzweg,,residential,,"LINESTRING (11.6060047 50.9439753, 11.6059084 50.9440731, 11.6054519 50.9445066, 11.605005 50.9449309)",,1001811227,,,
331061164,271247520,False,,,79.293,,Fritz-Winkler-Straße,,residential,,,,24961787,,,
331061164,266039711,False,,,99.566,50,Löbstedter Straße,,residential,,"LINESTRING (11.5991251 50.9406327, 11.5995881 50.9411285, 11.599725 50.9413129, 11.5997672 50.9414264)",,24471910,,,
331061164,271247522,False,,,130.10399999999998,50,Löbstedter Straße,,residential,,"LINESTRING (11.5991251 50.9406327, 11.5986899 50.940174, 11.5982071 50.9396159)",,24471910,,,
331064152,270602549,False,,,54.053,30,An der Eule,,residential,,,,24905803,,,
331064152,270602517,False,,,30.882,30,An der Eule,,residential,,,,24905803,,,
331064152,2252832128,False,,,168.136,30,Freiheitsstraße,,residential,,"LINESTRING (11.5973888 50.9470979, 11.5972531 50.9469905, 11.5971127 50.9468445, 11.596929 50.9466827, 11.5967262 50.9465299, 11.5963253 50.9462622, 11.5961404 50.9461034, 11.5960783 50.9460297, 11.595954 50.945893)",,25649732,,,
331125938,452498738,True,,,196.912,50,Stadtrodaer Straße,2,primary,,"LINESTRING (11.6131935 50.8850583, 11.6137598 50.8845978, 11.6143394 50.8841147, 11.6149102 50.8836573)",,"[35150122, 674050359]",,B 88,
331138639,285890855,False,,,33.871,,Buchenweg,,living_street,,,,30064017,,,
331138639,271671123,False,,,261.111,,Lilienweg,,living_street,,"LINESTRING (11.5744008 50.905959, 11.5755436 50.9060405, 11.5761538 50.9060974, 11.5767003 50.9061295, 11.57679 50.9056853, 11.5768598 50.9052474)",,"[24990789, 24990790]",,,
331138639,271671126,False,,,98.592,,Buchenweg,,living_street,,"LINESTRING (11.5744008 50.905959, 11.5744318 50.9055519, 11.574446 50.9054542, 11.5745075 50.9050752)",,"[30064017, 35121404, 30064023]",yes,,
331241268,3372194142,False,,,4.446,30,Am Steinborn,,residential,,,,24906503,,,
331241268,271071122,False,,,62.168,30,Karl-Günther-Straße,,residential,,,,329918236,,,
331241268,3266372678,False,,,93.886,30,Am Steinborn,,residential,,"LINESTRING (11.6078298 50.9321639, 11.6079143 50.9321727, 11.6080973 50.9321917, 11.6088882 50.9322898, 11.609147 50.9323176)",,24906503,,,
331343918,332223221,False,,,69.81,30,Am Rähmen,,residential,,"LINESTRING (11.5906703 50.928389, 11.5907182 50.9283852, 11.5907609 50.9283812, 11.5909797 50.9283673, 11.5911093 50.9282779, 11.591301 50.9280779, 11.5913264 50.9280525, 11.5913646 50.9280124)",,27387288,,,
331343918,260383987,True,,,31.604000000000003,30,Löbdergraben,2,secondary,,"LINESTRING (11.5906703 50.928389, 11.5906843 50.9284806, 11.5907011 50.9285972, 11.5907099 50.9286539, 11.5907135 50.9286719)",,27532108,,,
332058428,274601107,True,,,119.928,30,Lindenstraße,,residential,,"LINESTRING (11.6176517 50.8850366, 11.6166912 50.8858317, 11.6166154 50.8858944)",,30133567,,,
332058428,1712853860,False,,,31.916,30,Kastanienstraße,,residential,,"LINESTRING (11.6176517 50.8850366, 11.6178586 50.8851379, 11.6180134 50.8852107)",,234312239,,,
332058428,1712853827,False,,,98.862,30,Kastanienstraße,,residential,,"LINESTRING (11.6176517 50.8850366, 11.6172107 50.8848198, 11.6165401 50.8844901)",,234312239,,,
332058836,332058836,False,,,276.95,30,Salvador-Allende-Platz,,residential,,"LINESTRING (11.6194893 50.8821621, 11.6187676 50.8817771, 11.6186779 50.8818505, 11.6182058 50.882237, 11.6181884 50.8823033, 11.6181838 50.882321, 11.6182428 50.8823963, 11.6188552 50.8826878, 11.6188808 50.8826666, 11.6194893 50.8821621)",,30133598,,,
332058836,332058836,False,,,276.95000000000005,30,Salvador-Allende-Platz,,residential,,"LINESTRING (11.6194893 50.8821621, 11.6188808 50.8826666, 11.6188552 50.8826878, 11.6182428 50.8823963, 11.6181838 50.882321, 11.6181884 50.8823033, 11.6182058 50.882237, 11.6186779 50.8818505, 11.6187676 50.8817771, 11.6194893 50.8821621)",,30133598,,,
332058836,332058840,False,,,85.39699999999999,30,Salvador-Allende-Platz,,residential,,"LINESTRING (11.6194893 50.8821621, 11.6197443 50.8822824, 11.6201013 50.8824508, 11.6201197 50.8824595, 11.6202381 50.8825283, 11.6203147 50.8825791, 11.620428 50.8826486)",,30133598,,,
332058840,332058836,False,,,85.39699999999999,30,Salvador-Allende-Platz,,residential,,"LINESTRING (11.620428 50.8826486, 11.6203147 50.8825791, 11.6202381 50.8825283, 11.6201197 50.8824595, 11.6201013 50.8824508, 11.6197443 50.8822824, 11.6194893 50.8821621)",,30133598,,,
332058840,266868097,False,,,58.184,30,Ernst-Schneller-Straße,,residential,,"LINESTRING (11.620428 50.8826486, 11.6208483 50.882309, 11.6208778 50.8822185)",,234317550,,,
332058840,266868096,False,,,105.703,30,Ernst-Schneller-Straße,,residential,,"LINESTRING (11.620428 50.8826486, 11.6196153 50.8833096, 11.6195845 50.8833352, 11.6195053 50.8834001)",,234317550,,,
332223221,302264851,False,,,74.06099999999999,30,Am Rähmen,,residential,,"LINESTRING (11.5913646 50.9280124, 11.5914315 50.928025, 11.5915001 50.928016, 11.5918166 50.9276671, 11.5919417 50.9275098)",,26353345,,,
332223221,302264851,False,,,81.324,30,Am Rähmen,,residential,,"LINESTRING (11.5913646 50.9280124, 11.5913327 50.9279874, 11.5913255 50.9279591, 11.5917431 50.9274843, 11.5919417 50.9275098)",,26353345,,,
332223221,331343918,False,,,69.81,30,Am Rähmen,,residential,,"LINESTRING (11.5913646 50.9280124, 11.5913264 50.9280525, 11.591301 50.9280779, 11.5911093 50.9282779, 11.5909797 50.9283673, 11.5907609 50.9283812, 11.5907182 50.9283852, 11.5906703 50.928389)",,27387288,,,
332224917,330946544,False,,,586.751,,Münchenrodaer Straße,2,tertiary,,"LINESTRING (11.5232928 50.9251516, 11.5227681 50.9250977, 11.5217794 50.9249313, 11.520948 50.9247987, 11.5207181 50.9247671, 11.5203446 50.9247785, 11.5195804 50.9248546, 11.5193445 50.9249074, 11.5191534 50.9250214, 11.5182777 50.9257311, 11.5168766 50.9267218, 11.5165845 50.9269384, 11.5165336 50.9269769)",,26256551,,K 6,
332224917,279588133,True,,,102.26599999999999,,Am Mühlberg,1,tertiary,,"LINESTRING (11.5232928 50.9251516, 11.5235255 50.9250551, 11.5236754 50.9250064, 11.5238532 50.9249708, 11.5240591 50.9249724, 11.5244244 50.925034, 11.5246529 50.9250828)",,"[941777829, 25648533]",,K 6,
332225011,279588133,True,,,31.912,,Münchenrodaer Straße,1,tertiary,,,,30148204,,K 6,
332225011,332224917,True,,,111.816,,Münchenrodaer Straße,1,tertiary,,"LINESTRING (11.524859 50.9253387, 11.5239147 50.9252062, 11.5232928 50.9251516)",,26256548,,K 6,
